building_number,cooling_area,work_time,total_area,hour_cos,holiday,low_day,solar_power_capacity,hour_sin,building_type_Hospital,date_sin,building_type_Research Institute,building_type_Commercial,discomfort,sensory_temperature,sy_en,weekday_sin,weekday_cos,answer
30,0.30463981562372816,1,0.18163769458980492,-1.330797750209083,0,0,0.3563988598884451,-0.5755065738467977,0,-0.960924698177575,0,0,1.3044039692595635,1.4834319310003268,1,1.378670784732708,0.314672609947628,923.8171135225169
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,0,0,0.3563988598884451,-0.9116321965265618,0,-0.960924698177575,0,0,1.139852044821055,1.414256755192224,1,1.378670784732708,0.314672609947628,961.6862686679166
30,0.30463981562372816,1,0.18163769458980492,-0.8581850963660024,0,0,0.3563988598884451,-1.1801462296297478,0,-0.960924698177575,0,0,1.6166728904824803,1.961444246669933,1,1.378670784732708,0.314672609947628,994.1779956732977
30,0.30463981562372816,1,0.18163769458980492,-0.5225971993933669,0,0,0.3563988598884451,-1.3611342156910577,0,-0.960924698177575,0,0,1.2620951379183531,1.5915359738155475,1,1.378670784732708,0.314672609947628,1029.7112978933144
30,0.30463981562372816,1,0.18163769458980492,-0.1525394902044509,0,0,0.3563988598884451,-1.441173103749268,0,-0.960924698177575,0,0,1.4724236145416032,1.7627989057646891,1,1.378670784732708,0.314672609947628,1020.0148402183853
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157351,0,0,0.3563988598884451,-1.4143267756306495,0,-0.960924698177575,0,0,1.2978087070316653,1.4146252387146747,1,1.378670784732708,0.314672609947628,893.959921815838
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272628,0,0,0.3563988598884451,-1.282586300677981,0,-0.960924698177575,0,0,0.7089158703972918,0.7222834836565266,1,1.378670784732708,0.314672609947628,881.8686510856325
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,0,0,0.3563988598884451,-1.0557222672459305,0,-0.960924698177575,0,0,0.07860288829567956,-0.00593410425581506,1,1.378670784732708,0.314672609947628,870.1214819638526
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,0,0,0.3563988598884451,-0.7505601428602594,0,-0.960924698177575,0,0,0.6418082201871776,0.49394065199172665,1,1.378670784732708,0.314672609947628,873.691719375538
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023382,0,0,0.3563988598884451,-0.3897324062628261,0,-0.960924698177575,0,0,0.5182044092531755,0.35255092118485715,1,1.378670784732708,0.314672609947628,831.7079714244569
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,0,0,0.3563988598884451,-3.003376326318943e-16,0,-0.960924698177575,0,0,0.18788751734344694,0.11451182958976973,1,1.378670784732708,0.314672609947628,772.328067846609
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,1,1,0.3563988598884451,5.347278682340761e-17,0,-0.24050534480280758,0,0,0.22838205823571747,0.05167493119314317,1,1.1056081275288276,-0.8816930602364556,746.1265718577046
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023387,1,1,0.3563988598884451,0.3897324062628249,0,-0.24050534480280758,0,0,0.16361610848876426,-0.029525390805446507,1,1.1056081275288276,-0.8816930602364556,732.5549344334954
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,1,1,0.3563988598884451,0.7505601428602594,0,-0.24050534480280758,0,0,-0.2101066275917644,-0.2065722474310523,1,1.1056081275288276,-0.8816930602364556,719.2158737672114
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,1,1,0.3563988598884451,1.0557222672459305,0,-0.24050534480280758,0,0,-0.01207735250026331,-0.1836290126831547,1,1.1056081275288276,-0.8816930602364556,720.5744405372557
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272636,1,1,0.3563988598884451,1.2825863006779805,0,-0.24050534480280758,0,0,-0.12352699965642601,-0.2757592434963576,1,1.1056081275288276,-0.8816930602364556,716.0038274469988
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157412,1,1,0.3563988598884451,1.4143267756306492,0,-0.24050534480280758,0,0,-0.14944129070541945,-0.2004380299930067,1,1.1056081275288276,-0.8816930602364556,704.2854666473709
30,0.30463981562372816,0,0.18163769458980492,-0.15253949020445148,1,1,0.3563988598884451,1.4411731037492679,0,-0.24050534480280758,0,0,-0.12352699965642601,-0.3016521743337111,1,1.1056081275288276,-0.8816930602364556,664.9158631130763
30,0.30463981562372816,0,0.18163769458980492,-0.5225971993933666,1,1,0.3563988598884451,1.361134215691058,0,-0.24050534480280758,0,0,-0.12352699965642601,-0.34525942371468876,1,1.1056081275288276,-0.8816930602364556,593.9282541187342
30,0.30463981562372816,0,0.18163769458980492,-0.8581850963660022,1,1,0.3563988598884451,1.180146229629748,0,-0.24050534480280758,0,0,-0.40239504467841475,-0.34496143024000375,1,1.1056081275288276,-0.8816930602364556,464.4184932405759
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,1,1,0.3563988598884451,0.9116321965265621,0,-0.24050534480280758,0,0,-0.748869142373962,-0.36207376846440675,1,1.1056081275288276,-0.8816930602364556,480.4670463708658
30,0.30463981562372816,1,0.18163769458980492,-1.3307977502090833,1,1,0.3563988598884451,0.5755065738467976,0,-0.24050534480280758,0,0,-0.24208085970421542,0.019027669596888012,1,1.1056081275288276,-0.8816930602364556,479.1142546643798
30,0.30463981562372816,1,0.18163769458980492,-1.4327709886030147,1,1,0.3563988598884451,0.19669826135220755,0,-0.24050534480280758,0,0,-0.30343710370919463,0.2076814378051006,1,1.1056081275288276,-0.8816930602364556,455.73599386535955
30,0.30463981562372816,1,0.18163769458980492,-1.4327709886030147,1,1,0.3563988598884451,-0.19669826135220647,0,-0.24050534480280758,0,0,-0.10446640174230112,0.5080122621774891,1,1.1056081275288276,-0.8816930602364556,452.88494264910696
30,0.30463981562372816,1,0.18163769458980492,-1.330797750209083,1,1,0.3563988598884451,-0.5755065738467977,0,-0.24050534480280758,0,0,0.27716748455161755,0.9360401009458268,1,1.1056081275288276,-0.8816930602364556,377.3640253928905
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,1,1,0.3563988598884451,-0.9116321965265618,0,-0.24050534480280758,0,0,0.4006552652824907,1.0671488207427038,1,1.1056081275288276,-0.8816930602364556,419.4796968260271
30,0.30463981562372816,1,0.18163769458980492,-0.8581850963660024,1,1,0.3563988598884451,-1.1801462296297478,0,-0.24050534480280758,0,0,0.41025940164154384,1.1737631476070407,1,1.1056081275288276,-0.8816930602364556,459.1948415033692
30,0.30463981562372816,1,0.18163769458980492,-0.5225971993933669,1,1,0.3563988598884451,-1.3611342156910577,0,-0.24050534480280758,0,0,0.4647830489122265,1.1370484332396962,1,1.1056081275288276,-0.8816930602364556,553.2105040338761
30,0.30463981562372816,1,0.18163769458980492,-0.1525394902044509,1,1,0.3563988598884451,-1.441173103749268,0,-0.24050534480280758,0,0,0.4327191570973586,1.0876788781234954,1,1.1056081275288276,-0.8816930602364556,656.0851508271303
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157351,1,1,0.3563988598884451,-1.4143267756306495,0,-0.24050534480280758,0,0,0.3074671898689017,0.7803730113715928,1,1.1056081275288276,-0.8816930602364556,739.7567711336911
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272628,1,1,0.3563988598884451,-1.282586300677981,0,-0.24050534480280758,0,0,-0.2161823909556463,0.21461257637214892,1,1.1056081275288276,-0.8816930602364556,776.4229338808927
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,1,1,0.3563988598884451,-1.0557222672459305,0,-0.24050534480280758,0,0,-1.230513152615482,-0.985084754532914,1,1.1056081275288276,-0.8816930602364556,788.1872279467947
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,1,1,0.3563988598884451,-0.7505601428602594,0,-0.24050534480280758,0,0,-1.4810487316732501,-1.3253500103798912,1,1.1056081275288276,-0.8816930602364556,794.4977178406559
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023382,1,1,0.3563988598884451,-0.3897324062628261,0,-0.24050534480280758,0,0,-1.9122749816048379,-1.664038568268328,1,1.1056081275288276,-0.8816930602364556,779.1794373729726
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,1,1,0.3563988598884451,-3.003376326318943e-16,0,-0.24050534480280758,0,0,-2.2834345050162317,-1.746137202633468,1,1.1056081275288276,-0.8816930602364556,764.3461208185794
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,1,1,0.3563988598884451,5.347278682340761e-17,0,0.32003405977159227,0,0,-2.6686916981078825,-2.0974571306364562,1,3.4653616741139747e-16,-1.4141258728017245,762.1749399422977
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023387,1,1,0.3563988598884451,0.3897324062628249,0,0.32003405977159227,0,0,-2.797342822878027,-2.2457881044785895,1,3.4653616741139747e-16,-1.4141258728017245,733.1523258194628
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,1,1,0.3563988598884451,0.7505601428602594,0,0.32003405977159227,0,0,-3.0229292712128344,-2.362844485287995,1,3.4653616741139747e-16,-1.4141258728017245,722.5599953554866
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,1,1,0.3563988598884451,1.0557222672459305,0,0.32003405977159227,0,0,-3.206995366177702,-2.357610197475029,1,3.4653616741139747e-16,-1.4141258728017245,709.5834591455275
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272636,1,1,0.3563988598884451,1.2825863006779805,0,0.32003405977159227,0,0,-3.3896981062557954,-2.2182919947730575,1,3.4653616741139747e-16,-1.4141258728017245,699.0242642033404
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157412,1,1,0.3563988598884451,1.4143267756306492,0,0.32003405977159227,0,0,-3.435598599793882,-2.715212709398244,1,3.4653616741139747e-16,-1.4141258728017245,678.6469762331039
30,0.30463981562372816,0,0.18163769458980492,-0.15253949020445148,1,1,0.3563988598884451,1.4411731037492679,0,0.32003405977159227,0,0,-3.579275635869324,-2.5081128743181087,1,3.4653616741139747e-16,-1.4141258728017245,637.0513481653961
30,0.30463981562372816,0,0.18163769458980492,-0.5225971993933666,1,1,0.3563988598884451,1.361134215691058,0,0.32003405977159227,0,0,-2.975781452991103,-0.6324926386466226,1,3.4653616741139747e-16,-1.4141258728017245,556.7312453734821
30,0.30463981562372816,0,0.18163769458980492,-0.8581850963660022,1,1,0.3563988598884451,1.180146229629748,0,0.32003405977159227,0,0,-2.0159796127020937,-1.6790566993947826,1,3.4653616741139747e-16,-1.4141258728017245,488.7871055502892
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,1,1,0.3563988598884451,0.9116321965265621,0,0.32003405977159227,0,0,-1.0191799599151312,-0.8685240464751528,1,3.4653616741139747e-16,-1.4141258728017245,472.6390368971406
30,0.30463981562372816,1,0.18163769458980492,-1.3307977502090833,1,1,0.3563988598884451,0.5755065738467976,0,0.32003405977159227,0,0,-0.1805558444946828,0.005367111488473141,1,3.4653616741139747e-16,-1.4141258728017245,444.27647607096225
30,0.30463981562372816,1,0.18163769458980492,-1.4327709886030147,1,1,0.3563988598884451,0.19669826135220755,0,0.32003405977159227,0,0,0.3780610202730506,0.7657026112148473,1,3.4653616741139747e-16,-1.4141258728017245,347.1223792833652
30,0.30463981562372816,1,0.18163769458980492,-1.4327709886030147,1,1,0.3563988598884451,-0.19669826135220647,0,0.32003405977159227,0,0,0.7793989446984517,1.1878112667728846,1,3.4653616741139747e-16,-1.4141258728017245,301.8011112891413
30,0.30463981562372816,1,0.18163769458980492,-1.330797750209083,1,1,0.3563988598884451,-0.5755065738467977,0,0.32003405977159227,0,0,0.9700154720400072,1.5085450612249294,1,3.4653616741139747e-16,-1.4141258728017245,290.6440404998889
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,1,1,0.3563988598884451,-0.9116321965265618,0,0.32003405977159227,0,0,1.1668923562504223,1.5915359738155475,1,3.4653616741139747e-16,-1.4141258728017245,389.36261427422164
30,0.30463981562372816,1,0.18163769458980492,-0.8581850963660024,1,1,0.3563988598884451,-1.1801462296297478,0,0.32003405977159227,0,0,1.4107957543792975,1.917449429436322,1,3.4653616741139747e-16,-1.4141258728017245,523.5156681028776
30,0.30463981562372816,1,0.18163769458980492,-0.5225971993933669,1,1,0.3563988598884451,-1.3611342156910577,0,0.32003405977159227,0,0,1.2417371113692328,1.82625252667542,1,3.4653616741139747e-16,-1.4141258728017245,573.3795644466845
30,0.30463981562372816,1,0.18163769458980492,-0.1525394902044509,1,1,0.3563988598884451,-1.441173103749268,0,0.32003405977159227,0,0,1.0433623827184126,1.724483842731596,1,3.4653616741139747e-16,-1.4141258728017245,695.1628086968989
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157351,1,1,0.3563988598884451,-1.4143267756306495,0,0.32003405977159227,0,0,0.9390644153551533,1.4804792959851791,1,3.4653616741139747e-16,-1.4141258728017245,750.9836149516586
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272628,1,1,0.3563988598884451,-1.282586300677981,0,0.32003405977159227,0,0,-0.057505814075617535,0.09769206906253484,1,3.4653616741139747e-16,-1.4141258728017245,773.6733524801697
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,1,1,0.3563988598884451,-1.0557222672459305,0,0.32003405977159227,0,0,-0.7517619863019915,-0.5517757104662105,1,3.4653616741139747e-16,-1.4141258728017245,794.1931423516268
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,1,1,0.3563988598884451,-0.7505601428602594,0,0.32003405977159227,0,0,-1.2502119166468206,-1.0051659275385865,1,3.4653616741139747e-16,-1.4141258728017245,786.3533935492488
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023382,1,1,0.3563988598884451,-0.3897324062628261,0,0.32003405977159227,0,0,-1.093383911866656,-0.9007292868522389,1,3.4653616741139747e-16,-1.4141258728017245,804.5792165880764
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,1,1,0.3563988598884451,-3.003376326318943e-16,0,0.32003405977159227,0,0,-1.4516350751798677,-1.0362972165160484,1,3.4653616741139747e-16,-1.4141258728017245,763.309677637703
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,0,0,0.3563988598884451,5.347278682340761e-17,0,0.7205336077340472,0,0,-0.6243186304644234,-0.549874555111356,1,-1.1056081275288274,-0.8816930602364559,773.2473199607379
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023387,0,0,0.3563988598884451,0.3897324062628249,0,0.7205336077340472,0,0,-0.7482573467574567,-0.514093274121973,1,-1.1056081275288274,-0.8816930602364559,735.5714381921888
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,0,0,0.3563988598884451,0.7505601428602594,0,0.7205336077340472,0,0,-0.8869951880496729,-0.6810008574983514,1,-1.1056081275288274,-0.8816930602364559,730.3680839610396
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,0,0,0.3563988598884451,1.0557222672459305,0,0.7205336077340472,0,0,-1.2761921339475943,-0.9716355986157541,1,-1.1056081275288274,-0.8816930602364559,717.8860516082165
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272636,0,0,0.3563988598884451,1.2825863006779805,0,0.7205336077340472,0,0,-0.9911375694587349,-0.7789103956469606,1,-1.1056081275288274,-0.8816930602364559,716.4363766282038
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157412,0,0,0.3563988598884451,1.4143267756306492,0,0.7205336077340472,0,0,-0.8315538473542381,-0.7874075840880207,1,-1.1056081275288274,-0.8816930602364559,702.8854637089415
30,0.30463981562372816,0,0.18163769458980492,-0.15253949020445148,0,0,0.3563988598884451,1.4411731037492679,0,0.7205336077340472,0,0,-0.9238004958924346,-0.8458072313191515,1,-1.1056081275288274,-0.8816930602364559,681.9446796930396
30,0.30463981562372816,0,0.18163769458980492,-0.5225971993933666,0,0,0.3563988598884451,1.361134215691058,0,0.7205336077340472,0,0,-1.0638146694190744,-0.6478896635479181,1,-1.1056081275288274,-0.8816930602364559,653.1285793134113
30,0.30463981562372816,0,0.18163769458980492,-0.8581850963660022,0,0,0.3563988598884451,1.180146229629748,0,0.7205336077340472,0,0,-1.0141537424795586,-0.5443069693417882,1,-1.1056081275288274,-0.8816930602364559,819.8565226490015
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,0,0,0.3563988598884451,0.9116321965265621,0,0.7205336077340472,0,0,-0.8462554015007882,-0.45299869658639624,1,-1.1056081275288274,-0.8816930602364559,1072.9909864752774
30,0.30463981562372816,1,0.18163769458980492,-1.3307977502090833,0,0,0.3563988598884451,0.5755065738467976,0,0.7205336077340472,0,0,-0.48695732930933927,-0.6450546365244507,1,-1.1056081275288274,-0.8816930602364559,1110.0868419328872
30,0.30463981562372816,1,0.18163769458980492,-1.4327709886030147,0,0,0.3563988598884451,0.19669826135220755,0,0.7205336077340472,0,0,-0.47920176505014656,-0.5813517641366845,1,-1.1056081275288274,-0.8816930602364559,1070.0298129384262
30,0.30463981562372816,1,0.18163769458980492,-1.4327709886030147,0,0,0.3563988598884451,-0.19669826135220647,0,0.7205336077340472,0,0,-0.6616065184702015,-0.7963088731128286,1,-1.1056081275288274,-0.8816930602364559,1069.2830051451087
30,0.30463981562372816,1,0.18163769458980492,-1.330797750209083,0,0,0.3563988598884451,-0.5755065738467977,0,0.7205336077340472,0,0,-0.5742832424148044,-0.645361140992034,1,-1.1056081275288274,-0.8816930602364559,1136.8190802413728
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,0,0,0.3563988598884451,-0.9116321965265618,0,0.7205336077340472,0,0,-0.5263733167225163,-0.5517757104662105,1,-1.1056081275288274,-0.8816930602364559,1207.1517107759853
30,0.30463981562372816,1,0.18163769458980492,-0.8581850963660024,0,0,0.3563988598884451,-1.1801462296297478,0,0.7205336077340472,0,0,-0.5406555799077548,-0.6070984282098661,1,-1.1056081275288274,-0.8816930602364559,1233.5156047189623
30,0.30463981562372816,1,0.18163769458980492,-0.5225971993933669,0,0,0.3563988598884451,-1.3611342156910577,0,0.7205336077340472,0,0,-0.6293237514994278,-0.7137530948022175,1,-1.1056081275288274,-0.8816930602364559,1225.1940643808728
30,0.30463981562372816,1,0.18163769458980492,-0.1525394902044509,0,0,0.3563988598884451,-1.441173103749268,0,0.7205336077340472,0,0,-0.48256136684076445,-0.645361140992034,1,-1.1056081275288274,-0.8816930602364559,1169.5085577339908
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157351,0,0,0.3563988598884451,-1.4143267756306495,0,0.7205336077340472,0,0,-0.9206808656582871,-0.9877692915729784,1,-1.1056081275288274,-0.8816930602364559,929.5225464686565
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272628,0,0,0.3563988598884451,-1.282586300677981,0,0.7205336077340472,0,0,-0.9396623520702793,-1.0635796952034429,1,-1.1056081275288274,-0.8816930602364559,935.7160723617235
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,0,0,0.3563988598884451,-1.0557222672459305,0,0.7205336077340472,0,0,-1.113475596358594,-0.9754864236837811,1,-1.1056081275288274,-0.8816930602364559,935.7905925509948
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,0,0,0.3563988598884451,-0.7505601428602594,0,0.7205336077340472,0,0,-1.1946624568984725,-1.280027301578921,1,-1.1056081275288274,-0.8816930602364559,925.1774408536927
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023382,0,0,0.3563988598884451,-0.3897324062628261,0,0.7205336077340472,0,0,-1.4273372958244765,-1.1238771171754807,1,-1.1056081275288274,-0.8816930602364559,863.9357631674832
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,0,0,0.3563988598884451,-3.003376326318943e-16,0,0.7205336077340472,0,0,-1.417793811617056,-1.2063479010755813,1,-1.1056081275288274,-0.8816930602364559,795.4894581415199
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,0,0,0.3563988598884451,5.347278682340761e-17,0,0.960879046623819,0,0,-1.6078170026926064,-1.3344684945072867,1,-1.378670784732708,0.31467260994762764,807.6961986556041
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023387,0,0,0.3563988598884451,0.3897324062628249,0,0.960879046623819,0,0,-1.5995788582703974,-1.3344684945072867,1,-1.378670784732708,0.31467260994762764,778.4329257809293
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,0,0,0.3563988598884451,0.7505601428602594,0,0.960879046623819,0,0,-1.5621775771115605,-1.4046532235675542,1,-1.378670784732708,0.31467260994762764,774.7825518811567
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,0,0,0.3563988598884451,1.0557222672459305,0,0.960879046623819,0,0,-1.5536783647323091,-1.3404692167669106,1,-1.378670784732708,0.31467260994762764,766.8711698433228
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272636,0,0,0.3563988598884451,1.2825863006779805,0,0.960879046623819,0,0,-1.499017590857929,-1.4219254529399707,1,-1.378670784732708,0.31467260994762764,764.1617948136021
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157412,0,0,0.3563988598884451,1.4143267756306492,0,0.960879046623819,0,0,-1.6614335047388191,-1.5702545241250099,1,-1.378670784732708,0.31467260994762764,728.4761561366563
30,0.30463981562372816,0,0.18163769458980492,-0.15253949020445148,0,0,0.3563988598884451,1.4411731037492679,0,0.960879046623819,0,0,-1.7223704577824905,-1.474590535855842,1,-1.378670784732708,0.31467260994762764,708.8571410733896
30,0.30463981562372816,0,0.18163769458980492,-0.5225971993933666,0,0,0.3563988598884451,1.361134215691058,0,0.960879046623819,0,0,-1.6046736390078205,-1.6023198954224052,1,-1.378670784732708,0.31467260994762764,719.8176130580291
30,0.30463981562372816,0,0.18163769458980492,-0.8581850963660022,0,0,0.3563988598884451,1.180146229629748,0,0.960879046623819,0,0,-1.7671001010889946,-1.8693128242515011,1,-1.378670784732708,0.31467260994762764,850.0294744476879
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,0,0,0.3563988598884451,0.9116321965265621,0,0.960879046623819,0,0,-1.5069841191228117,-1.5825243622107088,1,-1.378670784732708,0.31467260994762764,1309.922545056433
30,0.30463981562372816,1,0.18163769458980492,-1.3307977502090833,0,0,0.3563988598884451,0.5755065738467976,0,0.960879046623819,0,0,-1.3535895535352558,-1.4362103713716845,1,-1.378670784732708,0.31467260994762764,1297.4447062433328
30,0.30463981562372816,1,0.18163769458980492,-1.4327709886030147,0,0,0.3563988598884451,0.19669826135220755,0,0.960879046623819,0,0,-1.28834102362529,-1.199962621238657,1,-1.378670784732708,0.31467260994762764,1235.250773016851
30,0.30463981562372816,1,0.18163769458980492,-1.4327709886030147,0,0,0.3563988598884451,-0.19669826135220647,0,0.960879046623819,0,0,-1.0260310159999277,-1.1154318576827047,1,-1.378670784732708,0.31467260994762764,1213.5207948860427
30,0.30463981562372816,1,0.18163769458980492,-1.330797750209083,0,0,0.3563988598884451,-0.5755065738467977,0,0.960879046623819,0,0,-1.1056277353469124,-1.2072437467831119,1,-1.378670784732708,0.31467260994762764,1318.6156448269312
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,0,0,0.3563988598884451,-0.9116321965265618,0,0.960879046623819,0,0,-0.9475339465326009,-0.746252903871218,1,-1.378670784732708,0.31467260994762764,1340.0502839845988
30,0.30463981562372816,1,0.18163769458980492,-0.8581850963660024,0,0,0.3563988598884451,-1.1801462296297478,0,0.960879046623819,0,0,-0.9807581403787671,-0.7784800485881099,1,-1.378670784732708,0.31467260994762764,1324.8718683560444
30,0.30463981562372816,1,0.18163769458980492,-0.5225971993933669,0,0,0.3563988598884451,-1.3611342156910577,0,0.960879046623819,0,0,-0.9272471203354012,-1.174784878817671,1,-1.378670784732708,0.31467260994762764,1332.16930848147
30,0.30463981562372816,1,0.18163769458980492,-0.1525394902044509,0,0,0.3563988598884451,-1.441173103749268,0,0.960879046623819,0,0,-0.857299367198678,-0.8819975767887378,1,-1.378670784732708,0.31467260994762764,1246.500771537951
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157351,0,0,0.3563988598884451,-1.4143267756306495,0,0.960879046623819,0,0,-0.9024166568656414,-1.0635796952034429,1,-1.378670784732708,0.31467260994762764,934.5208084530863
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272628,0,0,0.3563988598884451,-1.282586300677981,0,0.960879046623819,0,0,-0.8900014251307634,-0.8929267177453096,1,-1.378670784732708,0.31467260994762764,933.9349693178525
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,0,0,0.3563988598884451,-1.0557222672459305,0,0.960879046623819,0,0,-0.9232256189769258,-0.8710446118472572,1,-1.378670784732708,0.31467260994762764,929.9341907691222
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,0,0,0.3563988598884451,-0.7505601428602594,0,0.960879046623819,0,0,-0.7939178687390729,-0.9877692915729784,1,-1.378670784732708,0.31467260994762764,898.0609395705269
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023382,0,0,0.3563988598884451,-0.3897324062628261,0,0.960879046623819,0,0,-0.6493890654906572,-0.9645040185213575,1,-1.378670784732708,0.31467260994762764,864.7532657694142
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,0,0,0.3563988598884451,-3.003376326318943e-16,0,0.960879046623819,0,0,-0.65464998038256,-0.7564663161927101,1,-1.378670784732708,0.31467260994762764,802.7178501670486
30,0.30463981562372816,0,0.18163769458980492,1.3300418679777637,0,0,0.3563988598884451,5.347278682340761e-17,0,1.0410018119245166,0,0,-0.7142710454407357,-0.8339364585711013,1,-0.6135662212740143,1.2740833866896895,794.9390520413647
30,0.30463981562372816,0,0.18163769458980492,1.2785758919023387,0,0,0.3563988598884451,0.3897324062628249,0,1.0410018119245166,0,0,-0.8279252664563621,-0.7140257591543273,1,-0.6135662212740143,1.2740833866896895,759.5001051423616
30,0.30463981562372816,0,0.18163769458980492,1.1279949596804033,0,0,0.3563988598884451,0.7505601428602594,0,1.0410018119245166,0,0,-0.8527557299261218,-0.6478896635479181,1,-0.6135662212740143,1.2740833866896895,757.339389013768
30,0.30463981562372816,0,0.18163769458980492,0.889466970192931,0,0,0.3563988598884451,1.0557222672459305,0,1.0410018119245166,0,0,-0.8651709616610036,-0.5443069693417882,1,-0.6135662212740143,1.2740833866896895,755.0183567794841
30,0.30463981562372816,0,0.18163769458980492,0.5806824532272636,0,0,0.3563988598884451,1.2825863006779805,0,1.0410018119245166,0,0,-0.8651709616610036,-0.7140257591543273,1,-0.6135662212740143,1.2740833866896895,751.8259620636645
30,0.30463981562372816,0,0.18163769458980492,0.22454254381157412,0,0,0.3563988598884451,1.4143267756306492,0,1.0410018119245166,0,0,-0.8651709616610036,-0.837514282924425,1,-0.6135662212740143,1.2740833866896895,731.4092301378928
30,0.30463981562372816,0,0.18163769458980492,-0.15253949020445148,0,0,0.3563988598884451,1.4411731037492679,0,1.0410018119245166,0,0,-0.8030948029866061,-0.803693791999413,1,-0.6135662212740143,1.2740833866896895,717.4525245518727
30,0.30463981562372816,0,0.18163769458980492,-0.5225971993933666,0,0,0.3563988598884451,1.361134215691058,0,1.0410018119245166,0,0,-0.7685652693552285,-0.8819975767887378,1,-0.6135662212740143,1.2740833866896895,725.9161145855355
30,0.30463981562372816,0,0.18163769458980492,-0.8581850963660022,0,0,0.3563988598884451,1.180146229629748,0,1.0410018119245166,0,0,-0.6614773030167163,-0.8339364585711013,1,-0.6135662212740143,1.2740833866896895,864.825008787573
30,0.30463981562372816,1,0.18163769458980492,-1.1344141620163735,0,0,0.3563988598884451,0.9116321965265621,0,1.0410018119245166,0,0,-0.5670656363701206,-0.5998686200453421,1,-0.6135662212740143,1.2740833866896895,1357.2216444063145
30,0.30463981562372816,1,0.18163769458980492,-1.3307977502090833,0,0,0.3563988598884451,0.5755065738467976,0,1.0410018119245166,0,0,-0.31440459495502376,-0.517660610078061,1,-0.6135662212740143,1.2740833866896895,1334.4468043219154
